Id_Entidad,Nit,Entidad,Ciudad,Departamento,Direccion,Telefono,E-Mail,Pagina Web,Nombre Alcalde,Categoria municipio - vigencia 2020
219105091,890980802:3,Betania,BETANIA,DEPARTAMENTO DE ANTIOQUIA,CALLE 19 21 60,"094-8435127,8435127",secretariadehacienda@betania-antioquia.gov.co,http://www.betania.es,RONALD ALEJANDRO SANCHEZ SANCHEZ,6
219215092,800017288:0,Betéitiva,BETEITIVA,DEPARTAMENTO DE BOYACA,CALLE 3 N 4-09,098-7705606,alcaldia@beteitiva-boyaca.gov.co,http://www.beteitiva-boyaca.gov.co,EDWIN RENE PAVA RINCON,6
219305093,890982321:1,Betulia - Antioquia,BETULIA (ANTIOQUIA),DEPARTAMENTO DE ANTIOQUIA,CALLE 20 NO 20-14,"094-8436157,8436087,8436091",alcaldia@betulia-antioquia.gov.co,http://www.betulia.gov.co,JUAN MANUEL LEMA HURTADO,6
219268092,890208119:1,Betulia - Santander,BETULIA (SANTANDER),DEPARTAMENTO DE SANTANDER,CARRERA 5 N° 5-35,097-6525670,alcaldia@betulia-santander.gov.co,http://www.betulia-santander.gov.co,ANGEL MIRO MELO OROSTEGUI,6
219525095,899999708:5,Bituima,BITUIMA,DEPARTAMENTO DE CUNDINAMARCA,CARRERA 2 N 2-14,"071-8462630,8462646",alcaldia@bituima-cundinamarca.gov.co,http://www.bituima-cundinamarca.gov.co,JAVIER ALBERTO CORTES CRISTANCHO,6
219715097,891856294:5,Boavita,BOAVITA,DEPARTAMENTO DE BOYACA,CALLE 5 NO. 7 - 02,098-7885221,alcaldia@boavita-boyaca.gov.co,http://www.boavita-boyaca.gov.co,FABIO FIGUEROA JIMENEZ,6
219954099,890505662:3,Bochalema,BOCHALEMA,DEPARTAMENTO DE NORTE DE SANTANDER,CALLE 3 NO 3-08 PALACIO MUNICIPAL,097-5863014,alcaldia@bochalema-nortedesantander.gov.co,http://www.bochalema-nortedesantander.gov.co,DUGLAS SEPULVEDA CONTRERAS,6
210111001,899999061:9,Bogotá D.C.,BOGOTA - DISTRITO CAPITAL,DISTRITO CAPITAL,CARRERA 30 N 25 90,091-3385361,contabilidad@shd.gov.co,http://www.shd.gov.co,CLAUDIA NAYIBE LOPEZ HERNANDEZ,ESP
219925099,800094622:6,Bojacá,BOJACA,DEPARTAMENTO DE CUNDINAMARCA,CARRERAA. 7 NO. 6-06,"091-8243140,8243575",alcaldia@bojaca-cundinamarca.gov.co,http://www.bojaca-cundinamarca.gov.co,JHON ALBERTO MOLINA MORA,6
219927099,800070375:8,Bojayá (Bellavista),BOJAYA  (BELLAVISTA),DEPARTAMENTO DE CHOCO,Calle 27  2 - 21 Piso 2,"074-6711542,6709863",alcaldia@Bojaya-choco.gov.co,http://www.bojaya-choco.gov.co,EDILFREDO MACHADO VALENCIA,6
210019100,800095961:2,Bolívar - Cauca,BOLIVAR (CAUCA),DEPARTAMENTO DE CAUCA,CENTRO ADMINISTRATIVO MUNICIPAL CALLE 6 Nº 4-28 PARQUE LOS FUNDADORES,"092-8272382,8272254,272252",alcaldia@bolivar-cauca.gov.co,http://www.bolivar-cauca.gov.co,JORGE ALBERTO MACIAS ROSERO,6
210168101,890210890:9,Bolívar - Santander,BOLIVAR (SANTANDER),DEPARTAMENTO DE SANTANDER,CALLE 9 No. 3 - 31,097-7569006,alcaldia@bolivar-santander.gov.co,http://www.bolivar-santander.gov.co,WILSON ORLANDO GAMBOA SEDANO,6
210076100,891900945:1,Bolívar - Valle del Cauca,BOLIVAR (VALLE),DEPARTAMENTO DE VALLE DEL CAUCA,CARRERAA 4 NO 4-44,092-2224166,alcaldia@bolivar-valle.gov.co,http://www.bolivar-valle.gov.co,NODIER DEJESUS CARDONA PATIÑO,6
216020060,892301130:8,Bosconia,BOSCONIA,DEPARTAMENTO DE CESAR,CARRERAA 22 12 - 36,095-5779071,contactenos@bosconia-cesar.gov.co,http://www.bosconia-cesar.gov.co,EDULFO VILLAR ESTRADA,6
210415104,800023383:7,Boyacá,BOYACA,DEPARTAMENTO DE BOYACA,CARRERA 4 4 36,000-3112375379,contactenos@boyaca-boyaca.gov.co,http://www.boyaca-boyaca.gov.co/,RAFAEL ANTONIO RATIVA DIAZ,6
210705107,890984415:4,Briceño - Antioquia,BRICEÑO (ANTIOQUIA),DEPARTAMENTO DE ANTIOQUIA,CARRERAA 10 # 9-11,094-8570052,hacienda@briceno-antioquia.gov.co,http://www.briceno-antioquia.gov.co/,WILMAR MORENO MONSALVE,6
210615106,800099721:1,Briceño - Boyacá,BRICEÑO (BOYACA),DEPARTAMENTO DE BOYACA,PALACIO MUNICIPAL PARQUE PRINCIPAL,098-7265431,alcaldia@briceno-boyaca.gov.co,http://www.briceno-boyaca.gov.co,BEATRIZ PAEZ,6
210168001,890201222:0,Bucaramanga,BUCARAMANGA,DEPARTAMENTO DE SANTANDER,CARRERA 11 34 52,"097-6421996,6337000,",contactenos@bucaramanga.gov.co,http://www.bucaramanga.gov.co,JUAN CARLOS CARDENAS REY,1
210954109,890503483:2,Bucarasica,BUCARASICA,DEPARTAMENTO DE NORTE DE SANTANDER,CALLEL 2 3 35 PALACIO MUNICIPAL,"098-975861014,861040",alcaldia@bucarasica-nortedesantander.gov.co,http://www.bucarasica-nortedesantander.gov.co,ISRAEL ALONSO VERJEL TARAZONA,6
210976109,890399045:3,Buenaventura,BUENAVENTURA,DEPARTAMENTO DE VALLE DEL CAUCA,Calle 2  Edificio CAM,"092-2410990,2415477,2424407,2417310",alcaldebtura7@msn.com,http://www.buenaventura.gov.co,MABY YINETH VIERA ANGULO,1
210915109,891808260:0,Buenavista - Boyacá,BUENAVISTA (BOYACA),DEPARTAMENTO DE BOYACA,CALLE 4 NO. 4-44,098-8024510,sechacienda@buenavista-boyaca.gov.co,http://www.buenavista-boyaca.gov.co,MIGUEL ANTONIO CASTILLO BARRAGAN,6
217923079,800096739:8,Buenavista - Córdoba,BUENAVISTA (CORDOBA),DEPARTAMENTO DE CORDOBA,CARRERA 11 N° 11-47 ANTIGUO TERMINAL DE TRANSPORTE,094-8100075,alcaldia@buenavista-cordoba.gov.co,http://www.buenavista-cordoba.gov.co,FELIX GUTIERREZ CÓRDOBA,6
211163111,890001879:0,Buenavista - Quindío,BUENAVISTA (QUINDIO),DEPARTAMENTO DE QUINDIO,CARRERAA 3 NO 2 - 29,"096-7547066,7547005",hacienda@buenavista-quindio.gov.co,http://www.buenavista-quindio.gov.co,ALEXIS GOMEZ GOMEZ,6
211070110,892201286:9,Buenavista - Sucre,BUENAVISTA (SUCRE),DEPARTAMENTO DE SUCRE,CALLELE 9 NRO 9 -08702030,095-2901103,despacho@buenavista-sucre.gov.co,http://www.buenavista-sucre.gov.co,FRANCISCO BUENAVENTURA AMELL AMELL,6
211019110,891502307:3,Buenos Aires,BUENOS AIRES,DEPARTAMENTO DE CAUCA,Carrera 1 Calle 6 Alcaldia municipal,"092-8466709,8466705,8466701",buenosaires2008-2011@hotmail.com,http://,OSCAR EDUIN LOPEZ SANCHEZ,6
211052110,800099062:4,Buesaco,BUESACO,DEPARTAMENTO DE NARIÑO,CAM BUESACO CARRERAA. 2 NO 8 ? 17,092-7420502,tesoreria@buesaco-narino.gov.co,http://www.buesaco-narino.gov.co,NILSON LUIS LOPEZ DIAZ,6
211376113,891900353:1,Bugalagrande,BUGALAGRANDE,DEPARTAMENTO DE VALLE DEL CAUCA,CARRERA 6 N°5-65,"092-2237403,2236235",ventanillaunica@bugalagrande-valle.gov.co,http://www.bugalagrande-valle.gov.co,JULIO CESAR ROJAS TRUJILLO,5
211305113,890983808:0,Buriticá,BURITICA,DEPARTAMENTO DE ANTIOQUIA,BURITICA,094-8527015,alcaldia@buritica-antioquia.gov.co,http://www.buritca-antioquia.gov.co,LUIS HERNANDO GRACIANO ZAPATA,6
211415114,800099714:8,Busbanzá,BUSBANZA,DEPARTAMENTO DE BOYACA,CARRERAA 3 3-32,"098-7718488,7707407,707111",contactenos@busbanza-boyaca.gov.co,http://www.busbanza-boyaca.gov.co,WYLLIAN ORLANDO PEÑALOSA ALBARRACIN,6
212025120,890680107:5,Cabrera - Cundinamarca,CABRERA (CUNDINAMARCA),DEPARTAMENTO DE CUNDINAMARCA,PALACIO MUNICIPAL - PARQUE PRINCIPAL,"091-8689096,8689036,",tesoreria@cabrera-cundimarca.gov.co,http://www.cabrera-cundinamarca.gov.co,JULIO MORENO CORREA,6
212168121,890205575:3,Cabrera - Santander,CABRERA (SANTANDER),DEPARTAMENTO DE SANTANDER,CARRERA 7 NO. 7 - 43,"097-3115244531,3115295601,3115280931",alcaldia@cabrera-santander.gov.co,http://www.cabrera-santander.gov.co,ROLANDO RODRIGUEZ MANTILLA,6
212450124,892099232:4,Cabuyaro,CABUYARO,DEPARTAMENTO DEL META,CARRERAA 7 N. 7-38,"098-6620209,6769809,6769296",hacienda@cabuyaro-meta.gov.co,http://CABUYARO-META.GOV.CO,DIANA EVELIA MENDOZA ESPINEL,6
212005120,890981567:1,Cáceres,CACERES,DEPARTAMENTO DE ANTIOQUIA,CARRERA 50 NUMERO 49-14,"094-8362201,8421003,8421001,8362001",alcaldia@caceres-antioquia.gov.co,http://www.caceres-antioquia.gov.co,Juan Carlos Rodriguez Blanco,6
212325123,800081091:9,Cachipay,CACHIPAY,DEPARTAMENTO DE CUNDINAMARCA,CALLE 4 CARRERA 5 CASA DE GOBIERNO,"091-8443304,8443057",despacho.alcalde@cachipay-cundinamarca.gov.co,http://www.cachipay-cundinamarca.gov.co,EFRAIN MONCADA SANCHEZ,6
212854128,890501776:6,Cáchira,CACHIRA,DEPARTAMENTO DE NORTE DE SANTANDER,CALLE 5 6-110 EDIFICIO PALACIO MUNICIPAL,095-5687121,alcaldia@cachira-nortedesantander.gov.co,http://cachira-nortedesantander.gov.co,JAVIER PABON ACEVEDO,6
212554125,800099234:4,Cácota,CACOTA,DEPARTAMENTO DE NORTE DE SANTANDER,CARRERA 3 3-57 PALACIO MUNICIPAL BARRIO CENTRO,"097-290010,290014,680551",alcaldia@cacota-nortedesantander.gov.co,http://www.cacota-nortedesantander.gov.co,CARLOS AUGUSTO FLOREZ PEÑA,6
212505125,890984224:4,Caicedo,CAICEDO,DEPARTAMENTO DE ANTIOQUIA,CALLE 5 NO. 4-01,"094-8572002,8572004",contactenos@caicedo-antioquia.gov.co,http://www.caicedo-antioquia.gov.co,MIGUEL ALFONSO MARTINEZ GAVIRIA,6
212276122,891900660:6,Caicedonia,CAICEDONIA,DEPARTAMENTO DE VALLE DEL CAUCA,CARRERA 16 NO. 7-52 CAM,092-2164537,contabilidadcai@caicedonia-valle.gov.co,http://www.alcaldiacaicedonia.gov.co,CARLOS ALBERTO OROZCO FRANCO,6
212470124,892200058:1,Caimito,CAIMITO,DEPARTAMENTO DE SUCRE,Plaza principal,"095-2904098,6670477,755076",financiero4@gmail.com,http://,OSCAR MARIO HEREDIA VERGARA,6
212473124,890700859:2,Cajamarca,CAJAMARCA,DEPARTAMENTO DE TOLIMA,Calle 6  7 - 52,"098-982870015,870335,870047",contactenos@cajamarca-tolima.gov.co,http://www.cajamarca-tolima.gov.co,JULIO ROBERTO VARGAS MALAGON,6
213019130,891500864:5,Cajibío,CAJIBIO,DEPARTAMENTO DE CAUCA,CALLE 5 N° 1-34/38 CAM,"092-8490008,490109",alcaldia@cajibio-cauca.gov.co,http://alcaldia municipio de cajibio,YOHN WILMER CAMPO FLOR,6
212625126,899999465:0,Cajicá,CAJICA,DEPARTAMENTO DE CUNDINAMARCA,CALLE 2 NO. 4-07,091-8795356,contabilidad@cajica.gov.co,http://www.cajica.gov.co,FABIO HERNAN RAMIREZ RODRIGUEZ,2
214013140,890481362:3,Calamar - Bolívar,CALAMAR (BOLIVAR),DEPARTAMENTO DE BOLIVAR,CALLE 20 N° 2-06,095-6208398,alcaldia@calamar-bolivar.gov.co,http://www.calamar-bolivar.gov.co,ALEJANDRO MARIO ARRAZOLA SAGBINI,6
211595015,800191431:1,Calamar - Guaviare,CALAMAR (GUAVIARE),DEPARTAMENTO DE GUAVIARE,CARRERAA. 7 N° 8-09 BARRIO OCTAVIO VARGAS CUELLAR,098-5602037,hacienda@calamar-guaviare.gov.co,http://www.calamar-guaviare.gov.co,ROHYMAND GIOVANNY GARCES REINA,6
213063130,890000441:4,Calarcá,CALARCA,DEPARTAMENTO DE QUINDIO,CARRERA 24 # 38 57,"096-7421110,7421698,7421118",contabilidad@calarca-quindio.gov,http://www.calarca-quindio.gov.co,LUIS ALBERTO BALSERO CONTRERAS,5
212905129,890980447:1,Caldas - Antioquia,CALDAS (ANTIOQUIA),DEPARTAMENTO DE ANTIOQUIA,Carrera 51 No. 127 Sur - 41,094-3788500,secretaria.hacienda@caldasantioquia.gov.co,http://www.caldasantioquia.gov.co,MAURICIO CANO CARMONA,3
213115131,891801796:4,Caldas - Boyacá,CALDAS (BOYACA),DEPARTAMENTO DE BOYACA,CARRERA 3 2 09,098-7265831,alcaldia@caldas-boyaca.gov.co,http://www.caldas-boyaca.gov.co,ISNARDO ALFONSO CASTELLANOS PEÑA,6
213719137,891501723:1,Caldono,CALDONO,DEPARTAMENTO DE CAUCA,"Edificio la Alcadía  Caldono,EDIFICIO EL CAM FRENTE AL PARQUE PRINCIPAL- CALDONO",092-8473484,contactenos@caldono-cauca.gov.co,http://www.caldono-cauca.gov.co/index.shtml,JOSE VICENTE OTERO CHATE,6
213268132,890210967:7,California,CALIFORNIA,DEPARTAMENTO DE SANTANDER,CARRERA 6 NO 4-22,097-6298259,alcaldia@california-santander.gov.co,http://www.california-santander.gov.co,GENNY GAMBOA GUERRERO,6
212676126,890309611:8,Calima del Darién,CALIMA (DARIEN),DEPARTAMENTO DE VALLE DEL CAUCA,CALLE 10 6 25,"092-2533117,2533137,",tesoreriacalima@hotmail.com,http://www.calimaeldarien-valle.gov.co/,MARTÍN ALFONSO MEJÍA LONDOÑO,6
214219142,891501292:7,Caloto,CALOTO,DEPARTAMENTO DE CAUCA,CALLE 12 4 67,092-8258336,alcaldia@caloto-cauca.gov.co,http://www.caloto-cauca.gov.co,MARIA LILIANA ARARAT MEJIA,6
213405134,890982147:6,Campamento,CAMPAMENTO,DEPARTAMENTO DE ANTIOQUIA,CARRERA 10 9-30,094-8614020,alcaldia@campamento-antioquia.gov.co,http://www.campamento-antioquia.gov.co,JUAN PABLO TORRES PIEDRAHITA,6
213708137,800094462:4,Campo de la Cruz,CAMPO DE LA CRUZ,DEPARTAMENTO DE ATLANTICO,CALLE 6 Nº 10-106,095-8797318,alcaldia.campodelacruz@gmail.com,http://www.campodelacruz-atlantico.gov.co,JOSEDEJESUS DELEON MARENCO,6
213241132,891118119:9,Campoalegre,CAMPOALEGRE,DEPARTAMENTO DE HUILA,CALLE 18 NO. 7 - 32,098-988380090,hacienda-tesoreria@campoalegre-huila.gov.co,http://www.campoalegre-huila.gov.co,ELIZABETH MOTTA ALVAREZ,6
213515135,800028393:3,Campohermoso,CAMPOHERMOSO,DEPARTAMENTO DE BOYACA,CARRERA 5 N 2 -23,098-7500813,tesoreria@campohermoso-boyaca.gov.co,http://www.campohermoso-boyaca.gov.co/,JAIME YESID RODRIGUEZ ROMERO,6
219023090,800096740:6,Canalete,CANALETE,DEPARTAMENTO DE CORDOBA,CALLE 3 3 71 BRR CENTRO,094-760043,alcaldia@canalete-cordoba.gov.co,http://www.canalete-cordoba.gov.co/,MIGUEL EUGENIO GONZALEZ SUAREZ,6
214108141,800094466:3,Candelaria - Atlántico,CANDELARIA (ATLANTICO),DEPARTAMENTO DE ATLANTICO,Calle 12   11 69  Plaza principal,095-8734604,alcaldiacandelariaatlco@yahoo.es,http://,GREGORIO  BRITO VALENCIA,6
213076130,891380038:1,Candelaria - Valle del Cauca,CANDELARIA (VALLE),DEPARTAMENTO DE VALLE DEL CAUCA,Plaza principal,"092-2646209,2646344,2648338",hacienda@candelaria-valle.gov.co,http://www.candelaria-valle.gov.co,JOSE ELIECER RAMIREZ MOSQUERA,3
216013160,800253526:1,Cantagallo,CANTAGALLO,DEPARTAMENTO DE BOLIVAR,CALLE 1 NO.4-50.,"095-6132286,6230286,230285",contactenos@cantagallo-bolivar.gov.co,http://www.cantagallo-bolivar.gov.co,Sin información,6
213805138,890982238:8,Cañasgordas,CAÑASGORDAS,DEPARTAMENTO DE ANTIOQUIA,CALLA 25 # 29 A 03,"094-4140385,4140397",gobierno@canasgordas-antioquia.gov.co,http://www.alcaldiacañargordas.gov.co,Sin información,6
214825148,899999710:0,Caparrapí,CAPARRAPI,DEPARTAMENTO DE CUNDINAMARCA,CALLE 9 N° 3-32,091-8532001,tesoreria@caparrapi-cundinamarca.gov.co,http://www.caparrapi-cundinamarca.gov.co,GONZALO RAMIREZ GAITAN,6
214768147,890205119:8,Capitanejo,CAPITANEJO,DEPARTAMENTO DE SANTANDER,Calle  5  5 - 48,"097-6600101,6600032",alcaldia@capitanejo-santander.gov.co,http://capitanejo-santander.gov.co,EDUARDO MARTINEZ SILVA,6
215125151,899999462:9,Cáqueza,CAQUEZA,DEPARTAMENTO DE CUNDINAMARCA,CALLE 2 4 30,091-8480099,secretariahacienda@caqueza-cundinamarca.gov.co,http://www.caqueza-cundinamarca.gov.co,JAIME HERNANDO CARRILLO VELASQUEZ,6
214205142,890981107:7,Caracolí,CARACOLI,DEPARTAMENTO DE ANTIOQUIA,CARACOLI,094-8336026,alcaldia@caracoli-antioquia.gov.co,http://www.caracoli-antioquia.gov.co,FABIAN DARIO MARIN MONSALVE,6
214505145,890984132:5,Caramanta,CARAMANTA,DEPARTAMENTO DE ANTIOQUIA,CARRERA 21 N° 19 - 55,"094-8553358,8553354",alcaldia@caramanta-antioquia.gov.co,http://www.caramanta.gov.co,JULIAN ANDRES GRANADA RESTREPO,6
215268152,890210933:7,Carcasí,CARCASI,DEPARTAMENTO DE SANTANDER,PALACIO MUNICIPAL,097-6607565,nyaneth_21@hotmail.com,,LUIS ALFREDO ALBARRACIN ARCHILA,6
214705147,890985316:8,Carepa,CAREPA,DEPARTAMENTO DE ANTIOQUIA,CALLE 77 NO 76 - 63 B/ MARIA CANO,"094-8236581,8238555,8236642",hacienda@carepa-antioquia.gov.co,http://www.carepa-antioquia.gov.co,JONNAN ALEXIS CERQUERA,6
214873148,800100050:1,Carmen de Apicalá,CARMEN DE APICALA,DEPARTAMENTO DE TOLIMA,CALLE 5 CARRERAA 5 ESQUINA,098-2478180,alcaldia@carmendeapicala-tolima.gov.co,http://www.carmendeapicala-tolima.gov.co,GERMAN MOGOLLON DONOSO,6
215425154,899999367:7,Carmen de Carupa,CARMEN DE CARUPA,DEPARTAMENTO DE CUNDINAMARCA,HTTP://WWW.CARMENDECARUPA-CUNDINAMARCA.GOV.CO/,091-8554127,hacienda@carmendecarupa-cundinamarca.gov.co,http://www.carmendecarupa-cundinamarca.gov.co,GIOVANNI MURCIA LEYVA,6
215027150,818001341:9,Carmen del Darién,CARMEN DEL DARIEN,DEPARTAMENTO DE CHOCO,"Curvarado, Cabecera MUnicipal",031-3136969408,papolozano@hotmail.com,http://,PEDRO JOSE MENA MAQUILON,6
215005150,890984068:1,Carolina del Príncipe,CAROLINA DEL PRINCIPE,DEPARTAMENTO DE ANTIOQUIA,CARRERA 50 NRO. 49 - 59,"094-8634033,8634319,",contactenos@carolinadelprincipe-antioquia.gov.co,http://www.carolinadelprincipe-antioquia.gov.co,CARLOS ANDRES PEREZ VASQUEZ,6
210113001,890480184:4,"Cartagena de Indias, Distrito Turístico y Cultural",CARTAGENA DE INDIAS - DISTRITO TURISTICO Y CULTURAL,DEPARTAMENTO DE BOLIVAR,PLAZA DE LA ADUANA DAG 30 30 78,095-6501092,contabilidad@cartagena.gov.co,http://www.cartagena.gov.co,WILLIAM JORGE DAU CHAMATT,ESP
215018150,800095754:4,Cartagena del Chairá,CARTAGENA DEL CHAIRA,DEPARTAMENTO DE CAQUETA,CARRERA 4 3 24,098-4318432,hacienda@cartagenadelchaira-caqueta.gov.co,http://www.cartagenadelchaira-caqueta.gov.co/sitio.shtml,EDILBERTO MOLINA HERNANDEZ,6
214776147,891900493:2,Cartago,CARTAGO,DEPARTAMENTO DE VALLE DEL CAUCA,CALLE 8 Nº 6-52,092-2128509,despacho@cartago.gov.co,http://www.cartago.gov.co,VICTOR ALFONSO ALVAREZ MEJIA,3
216197161,832000605:4,Carurú,CARURU,DEPARTAMENTO DE VAUPES,CALLE 2 4-06 BARRIO EL CENTRO,"098-5662470,5662471,5662037,",contactenos@caruru-vaupes.gov.co,http://www.caruru-vaupes.gov.co,FANNY NARVAEZ VALENCIA,6
215273152,890702021:7,Casabianca,CASABIANCA,DEPARTAMENTO DE TOLIMA,CARRERA 3 NO  3-23,098-2528507,alcaldia@casabianca-tolima.gov.co,http://www.casabianca-tolima.gov.co/,MARIA YINETH CIFUENTES GIRALDO,6
215050150,800098190:4,Castilla la Nueva,CASTILLA LA NUEVA,DEPARTAMENTO DEL META,CALLE 6 CARRERA 8 ESQ MUNICIPIO CASTILLA LA NUEVA,098-986751027,contactenos@castillalanueva-meta.gov.co,http://www.castillalanueva-meta.gov.co/,EDGAR FERNANDO AMEZQUITA HERRERA,5
215405154,890906445:2,Caucasia,CAUCASIA,DEPARTAMENTO DE ANTIOQUIA,CARRERA 10 TRANSVERSAL 10 AVENIDA PAJONAL,"094-8397147,8391595",alcaldia@caucasia-antioquia.gov.co,http://www.caucasia-antioquia.gov.co,FELIX OLMEDO ARANGO CORREA,4
216068160,890204699:3,Cepitá,CEPITA,DEPARTAMENTO DE SANTANDER,CALLE 3  2  03,097-6569440,alcaldia@cepita-santander.gov.co,http://www.cepita-santander.gov.co,OSCAR JAVIER REY REY,6
216223162,800096744:5,Cereté,CERETE,DEPARTAMENTO DE CORDOBA,CALLE 14 NO. 12 - 41 CENTRO,"094-7641576,7746687",sistemas@cerete-cordoba.gov.co,http://www.cerere-cordoba.gov.co,LUIA ANTONIO RHENALS OTERO,6
216215162,891857805:3,Cerinza,CERINZA,DEPARTAMENTO DE BOYACA,CALLE 7 5-73,098-7877287,alcaldia@cerinza-boyaca.gov.co,http://www.cerinza-boyaca.gov.co,JUAN ALCIBIADES CELY AMAYA,6
216268162,890209889:9,Cerrito,CERRITO,DEPARTAMENTO DE SANTANDER,CARRERA 6 6 52,097-6602201,tesoreria@cerrito-santander.gov.co,http://www.cerrito-santander.gov.co,HENRY CARDENAS CARVAJAL,6
216147161,891780042:8,Cerro de San Antonio,CERRO DE SAN ANTONIO,DEPARTAMENTO DE MAGDALENA,Alcaldía Municipal,095-8781808,alcaldiadecerro@yahoo.com,http://www.cerrodesanantonio-magdalena.gov.co,RICARDO JAVIER DEDE RAMOS,6
216027160,818001202:3,Cértegui,CERTEGUÍ,DEPARTAMENTO DE CHOCO,BARRIO LA CANDELARIA PALACIO MUNICIPAL CERTEGUI - CABECERA MUNICIPAL,311-7077642,contactenos@certegui-choco.gov.co,http://www.certegui-choco.gov.co,YOLICETH PALACIOS MENA,6
214052240,800199959:4,Chachagüí,CHACHAGUI,DEPARTAMENTO DE NARIÑO,CALLE 3 NO 4-60 BARRIO OFICIAL,"092-7328137,7328138",alcaldia@chachagui-narino.gov.co,http://www.chachagui-narino.gov.co/,HAROL MAURICIO IBARRA GUEVARA,6
216825168,899999400:2,Chaguaní,CHAGUANI,DEPARTAMENTO DE CUNDINAMARCA,Calle 4  Carrera 5  esquina Parque Principal,091-8461028,chaguani@cundinamarca.gov.co,http://www.chaguani.gov.co,LUIS CARLOS GUERRERO PARDO,6
213070230,892200740:7,Chalán,CHALAN,DEPARTAMENTO DE SUCRE,Alcaldia Municipal frente al parque principal,095-2813829,alcaldia@chalan-sucre.gov.co,http://www.chalan-sucre.gov.co,IVONE FERNANDEZ GUTIERREZ,6
211585015,800086017:6,Chámeza,CHAMEZA,DEPARTAMENTO DE CASANARE,CALLE 6 N°4 -27,310-5862756,despacho@chameza-casanare.gov.co,http://www.chameza-casanare.gov.co,JOHN ALEXANDER CUBIDES NUMPAQUE,6
216873168,800100053:1,Chaparral,CHAPARRAL,DEPARTAMENTO DE TOLIMA,CARRERA 9 N 9-02,"098-2463332,2460290",despacho@chaparral-tolima.gov.co,http://www.chaparral.gov.co,HUGO FERNANDO ARCE HERNANDEZ,6
216768167,890205063:4,Charalá,CHARALA,DEPARTAMENTO DE SANTANDER,Alcaldía municipal,097-7258008,tesoreria@charala-santander.gov.co,http://www.charala-santander.gov.co,EDILSON ARENAS SILVA,6
216968169,890206724:9,Charta,CHARTA,DEPARTAMENTO DE SANTANDER,CARRERA 1 NO. 2-99,097-6069519,contadoracharta20@gmail.com,http://www.charta-santander.gov.co,Sin información,6
217525175,899999172:8,Chía,CHIA,DEPARTAMENTO DE CUNDINAMARCA,CARRERA 11 N 11 29,"091-8844444,",amanda.sequera@chia.gov.co,http://www.chia-cundinamarca.gov.co/,LUIS CARLOS SEGURA RUBIANO,1
217205172,890980998:8,Chigorodó,CHIGORODO,DEPARTAMENTO DE ANTIOQUIA,CARRERA 98A NO. 104 - 14,094-8253867,alcaldia@chigorodo-antioquia.gov.co,http://www.chigorodo-antioquia.gov.co,ELEAZAR PALACIO HERNANDEZ,6
216823168,800096750:1,Chimá - Córdoba,CHIMA (CORDOBA),DEPARTAMENTO DE CORDOBA,CALLE 4 CARRERAA 8 ESQUINA PALACIO MUNICIPAL,094-7679853,alcaldia@chima-cordoba.gov.co,http://www.chima-cordoba.gov.co,JOSE GREGORIO BANDA HOYOS,6
217668176,890206290:4,Chima - Santander,CHIMA (SANTANDER),DEPARTAMENTO DE SANTANDER,Carrera  5  5 - 08,097-7197264,tesoreria@chima-santander.gov.co,http://chima-santander.gov.co,SERGIO ALEXANDER GONZALEZ HERNANDEZ,6
217520175,892300815:1,Chimichagua,CHIMICHAGUA,DEPARTAMENTO DE CESAR,CALLE 5A NO. 8-62 BARRIO INMACULADA,095-5280165,despachoalcalde@chimichagua-cesar.gov.co,http://www.chimichagua-cesar.gov.co,CELSO MORENO BORRERO,6
217254172,890503106:0,Chinácota,CHINACOTA,DEPARTAMENTO DE NORTE DE SANTANDER,Carrera  4  4 - 15 Palacio Municipal,"097-5864150,5864060,864150",alcaldia@chinacota-nortedesantander.gov.co,http://www.chinacota-nortedesantander.gov.co,NUBIA ROSA ROMERO CONTRERAS,6
217215172,891801357:4,Chinavita,CHINAVITA,DEPARTAMENTO DE BOYACA,CALLE 4 N° 3-28,098-7524372,tesoreria@chinavita-boyaca.gov.co,http://www.chinavita-boyaca.gov.co/,FIYER ALEXANDER URREGO BEJARANO,6
217417174,890801133:8,Chinchiná,CHINCHINA,DEPARTAMENTO DE CALDAS,CARRERA 8 CALLE 8 ESQUINA,096-8402380,hacienda@chinchina-caldas.gov.co,http://www.chinchina-caldas.gov.co,EDUARDO ANDRÉS GRISALES LÓPEZ,5
218223182,800096753:1,Chinú,CHINU,DEPARTAMENTO DE CORDOBA,CALLE 15 8 20,094-7657361,alcaldia@chinu-cordoba.gov.co,http://www.chinu-cordoba.gov.co/paginas/inicio.aspx,ORLANDO FABIO CASTILLO BERMEJO,6
217825178,899999467:5,Chipaque,CHIPAQUE,DEPARTAMENTO DE CUNDINAMARCA,Calle 5   4 - 16,"091-8484266,8484264,8484265",tesoreria@chipaque-cundinamarca.gov.co,http://www.chipaque-cundinamarca.gov.co,CAMILO ALBEIRO PARDO MUÑOZ,6
217968179,890208098:5,Chipatá,CHIPATA,DEPARTAMENTO DE SANTANDER,CARRERAA 6 NO 3-17,"097-6274306,6274320,7565494",contactenos@chipata-santander.gov.co,http://www.chipata-santander.gov.co,EMILSE SANTAMARIA CASTILLO,6
